file_path,text,label
OAF_sad\OAF_white_sad.wav,Say the word white,6
OAF_sad\OAF_wife_sad.wav,Say the word wife,6
OAF_sad\OAF_wire_sad.wav,Say the word wire,6
OAF_sad\OAF_witch_sad.wav,Say the word witch,6
OAF_sad\OAF_yearn_sad.wav,Say the word yearn,6
OAF_sad\OAF_yes_sad.wav,Say the word yes,6
OAF_sad\OAF_young_sad.wav,Say the word young,6
OAF_sad\OAF_youth_sad.wav,Say the word youth,6
YAF_angry\YAF_back_angry.wav,Say the word back,0
YAF_angry\YAF_bar_angry.wav,Say the word bar,0
YAF_angry\YAF_base_angry.wav,Say the word base,0
YAF_angry\YAF_bath_angry.wav,Say the word bath,0
YAF_angry\YAF_bean_angry.wav,Say the word bean,0
YAF_angry\YAF_beg_angry.wav,Say the word beg,0
YAF_angry\YAF_bite_angry.wav,Say the word bite,0
YAF_angry\YAF_boat_angry.wav,Say the word boat,0
YAF_angry\YAF_bone_angry.wav,Say the word bone,0
YAF_angry\YAF_book_angry.wav,Say the word book,0
YAF_angry\YAF_bought_angry.wav,Say the word bought,0
YAF_angry\YAF_burn_angry.wav,Say the word burn,0
YAF_angry\YAF_cab_angry.wav,Say the word cab,0
YAF_angry\YAF_calm_angry.wav,Say the word calm,0
YAF_angry\YAF_came_angry.wav,Say the word came,0
YAF_angry\YAF_cause_angry.wav,Say the word cause,0
YAF_angry\YAF_chain_angry.wav,Say the word chain,0
YAF_angry\YAF_chair_angry.wav,Say the word chair,0
YAF_angry\YAF_chalk_angry.wav,Say the word chalk,0
YAF_angry\YAF_chat_angry.wav,Say the word chat,0
YAF_angry\YAF_check_angry.wav,Say the word check,0
YAF_angry\YAF_cheek_angry.wav,Say the word cheek,0
YAF_angry\YAF_chief_angry.wav,Say the word chief,0
YAF_angry\YAF_choice_angry.wav,Say the word choice,0
YAF_angry\YAF_cool_angry.wav,Say the word cool,0
YAF_angry\YAF_dab_angry.wav,Say the word dab,0
YAF_angry\YAF_date_angry.wav,Say the word date,0
YAF_angry\YAF_dead_angry.wav,Say the word dead,0
YAF_angry\YAF_death_angry.wav,Say the word death,0
YAF_angry\YAF_deep_angry.wav,Say the word deep,0
YAF_angry\YAF_dime_angry.wav,Say the word dime,0
YAF_angry\YAF_dip_angry.wav,Say the word dip,0
YAF_angry\YAF_ditch_angry.wav,Say the word ditch,0
YAF_angry\YAF_dodge_angry.wav,Say the word dodge,0
YAF_angry\YAF_dog_angry.wav,Say the word dog,0
YAF_angry\YAF_doll_angry.wav,Say the word doll,0
YAF_angry\YAF_door_angry.wav,Say the word door,0
YAF_angry\YAF_fail_angry.wav,Say the word fail,0
YAF_angry\YAF_fall_angry.wav,Say the word fall,0
YAF_angry\YAF_far_angry.wav,Say the word far,0
YAF_angry\YAF_fat_angry.wav,Say the word fat,0
YAF_angry\YAF_fit_angry.wav,Say the word fit,0
YAF_angry\YAF_five_angry.wav,Say the word five,0
YAF_angry\YAF_food_angry.wav,Say the word food,0
YAF_angry\YAF_gap_angry.wav,Say the word gap,0
YAF_angry\YAF_gas_angry.wav,Say the word gas,0
YAF_angry\YAF_gaze_angry.wav,Say the word gaze,0
YAF_angry\YAF_germ_angry.wav,Say the word germ,0
YAF_angry\YAF_get_angry.wav,Say the word get,0
YAF_angry\YAF_gin_angry.wav,Say the word gin,0
YAF_angry\YAF_goal_angry.wav,Say the word goal,0
YAF_angry\YAF_good_angry.wav,Say the word good,0
YAF_angry\YAF_goose_angry.wav,Say the word goose,0
YAF_angry\YAF_gun_angry.wav,Say the word gun,0
YAF_angry\YAF_half_angry.wav,Say the word half,0
YAF_angry\YAF_hall_angry.wav,Say the word hall,0
YAF_angry\YAF_hash_angry.wav,Say the word hash,0
YAF_angry\YAF_hate_angry.wav,Say the word hate,0
YAF_angry\YAF_have_angry.wav,Say the word have,0
YAF_angry\YAF_haze_angry.wav,Say the word haze,0
YAF_angry\YAF_hire_angry.wav,Say the word hire,0
YAF_angry\YAF_hit_angry.wav,Say the word hit,0
YAF_angry\YAF_hole_angry.wav,Say the word hole,0
YAF_angry\YAF_home_angry.wav,Say the word home,0
YAF_angry\YAF_hurl_angry.wav,Say the word hurl,0
YAF_angry\YAF_hush_angry.wav,Say the word hush,0
YAF_angry\YAF_jail_angry.wav,Say the word jail,0
YAF_angry\YAF_jar_angry.wav,Say the word jar,0
YAF_angry\YAF_join_angry.wav,Say the word join,0
YAF_angry\YAF_judge_angry.wav,Say the word judge,0
YAF_angry\YAF_jug_angry.wav,Say the word jug,0
YAF_angry\YAF_juice_angry.wav,Say the word juice,0
YAF_angry\YAF_keen_angry.wav,Say the word keen,0
YAF_angry\YAF_keep_angry.wav,Say the word keep,0
YAF_angry\YAF_keg_angry.wav,Say the word keg,0
YAF_angry\YAF_kick_angry.wav,Say the word kick,0
YAF_angry\YAF_kill_angry.wav,Say the word kill,0
YAF_angry\YAF_king_angry.wav,Say the word king,0
YAF_angry\YAF_kite_angry.wav,Say the word kite,0
YAF_angry\YAF_knock_angry.wav,Say the word knock,0
YAF_angry\YAF_late_angry.wav,Say the word late,0
YAF_angry\YAF_laud_angry.wav,Say the word laud,0
YAF_angry\YAF_lean_angry.wav,Say the word lean,0
YAF_angry\YAF_learn_angry.wav,Say the word learn,0
YAF_angry\YAF_lease_angry.wav,Say the word lease,0
YAF_angry\YAF_lid_angry.wav,Say the word lid,0
YAF_angry\YAF_life_angry.wav,Say the word life,0
YAF_angry\YAF_limb_angry.wav,Say the word limb,0
YAF_angry\YAF_live_angry.wav,Say the word live,0
YAF_angry\YAF_loaf_angry.wav,Say the word loaf,0
YAF_angry\YAF_long_angry.wav,Say the word long,0
YAF_angry\YAF_lore_angry.wav,Say the word lore,0
YAF_angry\YAF_lose_angry.wav,Say the word lose,0
YAF_angry\YAF_lot_angry.wav,Say the word lot,0
YAF_angry\YAF_love_angry.wav,Say the word love,0
YAF_angry\YAF_luck_angry.wav,Say the word luck,0
YAF_angry\YAF_make_angry.wav,Say the word make,0
YAF_angry\YAF_match_angry.wav,Say the word match,0
YAF_angry\YAF_merge_angry.wav,Say the word merge,0
YAF_angry\YAF_mess_angry.wav,Say the word mess,0
YAF_angry\YAF_met_angry.wav,Say the word met,0
YAF_angry\YAF_mill_angry.wav,Say the word mill,0
YAF_angry\YAF_mob_angry.wav,Say the word mob,0
YAF_angry\YAF_mode_angry.wav,Say the word mode,0
YAF_angry\YAF_mood_angry.wav,Say the word mood,0
YAF_angry\YAF_moon_angry.wav,Say the word moon,0
YAF_angry\YAF_mop_angry.wav,Say the word mop,0
YAF_angry\YAF_mouse_angry.wav,Say the word mouse,0
YAF_angry\YAF_nag_angry.wav,Say the word nag,0
YAF_angry\YAF_name_angry.wav,Say the word name,0
YAF_angry\YAF_near_angry.wav,Say the word near,0
YAF_angry\YAF_neat_angry.wav,Say the word neat,0
YAF_angry\YAF_nice_angry.wav,Say the word nice,0
YAF_angry\YAF_note_angry.wav,Say the word note,0
YAF_angry\YAF_numb_angry.wav,Say the word numb,0
YAF_angry\YAF_pad_angry.wav,Say the word pad,0
YAF_angry\YAF_page_angry.wav,Say the word page,0
YAF_angry\YAF_pain_angry.wav,Say the word pain,0
YAF_angry\YAF_pass_angry.wav,Say the word pass,0
YAF_angry\YAF_pearl_angry.wav,Say the word pearl,0
YAF_angry\YAF_peg_angry.wav,Say the word peg,0
YAF_angry\YAF_perch_angry.wav,Say the word perch,0
YAF_angry\YAF_phone_angry.wav,Say the word phone,0
YAF_angry\YAF_pick_angry.wav,Say the word pick,0
YAF_angry\YAF_pike_angry.wav,Say the word pike,0
YAF_angry\YAF_pole_angry.wav,Say the word pole,0
YAF_angry\YAF_pool_angry.wav,Say the word pool,0
YAF_angry\YAF_puff_angry.wav,Say the word puff,0
YAF_angry\YAF_rag_angry.wav,Say the word rag,0
YAF_angry\YAF_raid_angry.wav,Say the word raid,0
YAF_angry\YAF_rain_angry.wav,Say the word rain,0
YAF_angry\YAF_raise_angry.wav,Say the word raise,0
YAF_angry\YAF_rat_angry.wav,Say the word rat,0
YAF_angry\YAF_reach_angry.wav,Say the word reach,0
YAF_angry\YAF_read_angry.wav,Say the word read,0
YAF_angry\YAF_red_angry.wav,Say the word red,0
YAF_angry\YAF_ring_angry.wav,Say the word ring,0
YAF_angry\YAF_ripe_angry.wav,Say the word ripe,0
YAF_angry\YAF_road_angry.wav,Say the word road,0
YAF_angry\YAF_room_angry.wav,Say the word room,0
YAF_angry\YAF_rose_angry.wav,Say the word rose,0
YAF_angry\YAF_rot_angry.wav,Say the word rot,0
YAF_angry\YAF_rough_angry.wav,Say the word rough,0
YAF_angry\YAF_rush_angry.wav,Say the word rush,0
YAF_angry\YAF_said_angry.wav,Say the word said,0
YAF_angry\YAF_sail_angry.wav,Say the word sail,0
YAF_angry\YAF_search_angry.wav,Say the word search,0
YAF_angry\YAF_seize_angry.wav,Say the word seize,0
YAF_angry\YAF_sell_angry.wav,Say the word sell,0
YAF_angry\YAF_shack_angry.wav,Say the word shack,0
YAF_angry\YAF_shall_angry.wav,Say the word shall,0
YAF_angry\YAF_shawl_angry.wav,Say the word shawl,0
YAF_angry\YAF_sheep_angry.wav,Say the word sheep,0
YAF_angry\YAF_shirt_angry.wav,Say the word shirt,0
YAF_angry\YAF_should_angry.wav,Say the word should,0
YAF_angry\YAF_shout_angry.wav,Say the word shout,0
YAF_angry\YAF_size_angry.wav,Say the word size,0
YAF_angry\YAF_soap_angry.wav,Say the word soap,0
YAF_angry\YAF_soup_angry.wav,Say the word soup,0
YAF_angry\YAF_sour_angry.wav,Say the word sour,0
YAF_angry\YAF_south_angry.wav,Say the word south,0
YAF_angry\YAF_sub_angry.wav,Say the word sub,0
YAF_angry\YAF_such_angry.wav,Say the word such,0
YAF_angry\YAF_sure_angry.wav,Say the word sure,0
YAF_angry\YAF_take_angry.wav,Say the word take,0
YAF_angry\YAF_talk_angry.wav,Say the word talk,0
YAF_angry\YAF_tape_angry.wav,Say the word tape,0
YAF_angry\YAF_team_angry.wav,Say the word team,0
YAF_angry\YAF_tell_angry.wav,Say the word tell,0
YAF_angry\YAF_thin_angry.wav,Say the word thin,0
YAF_angry\YAF_third_angry.wav,Say the word third,0
YAF_angry\YAF_thought_angry.wav,Say the word thought,0
YAF_angry\YAF_thumb_angry.wav,Say the word thumb,0
YAF_angry\YAF_time_angry.wav,Say the word time,0
YAF_angry\YAF_tip_angry.wav,Say the word tip,0
YAF_angry\YAF_tire_angry.wav,Say the word tire,0
YAF_angry\YAF_ton_angry.wav,Say the word ton,0
YAF_angry\YAF_tool_angry.wav,Say the word tool,0
YAF_angry\YAF_tough_angry.wav,Say the word tough,0
YAF_angry\YAF_turn_angry.wav,Say the word turn,0
YAF_angry\YAF_vine_angry.wav,Say the word vine,0
YAF_angry\YAF_voice_angry.wav,Say the word voice,0
YAF_angry\YAF_void_angry.wav,Say the word void,0
YAF_angry\YAF_vote_angry.wav,Say the word vote,0
YAF_angry\YAF_wag_angry.wav,Say the word wag,0
YAF_angry\YAF_walk_angry.wav,Say the word walk,0
YAF_angry\YAF_wash_angry.wav,Say the word wash,0
YAF_angry\YAF_week_angry.wav,Say the word week,0
YAF_angry\YAF_wheat_angry.wav,Say the word wheat,0
YAF_angry\YAF_when_angry.wav,Say the word when,0
YAF_angry\YAF_which_angry.wav,Say the word which,0
YAF_angry\YAF_whip_angry.wav,Say the word whip,0
YAF_angry\YAF_white_angry.wav,Say the word white,0
YAF_angry\YAF_wife_angry.wav,Say the word wife,0
YAF_angry\YAF_wire_angry.wav,Say the word wire,0
YAF_angry\YAF_witch_angry.wav,Say the word witch,0
YAF_angry\YAF_yearn_angry.wav,Say the word yearn,0
YAF_angry\YAF_yes_angry.wav,Say the word yes,0
YAF_angry\YAF_young_angry.wav,Say the word young,0
YAF_angry\YAF_youth_angry.wav,Say the word youth,0
YAF_disgust\YAF_back_disgust.wav,Say the word back,1
YAF_disgust\YAF_bar_disgust.wav,Say the word bar,1
YAF_disgust\YAF_base_disgust.wav,Say the word base,1
YAF_disgust\YAF_bath_disgust.wav,Say the word bath,1
YAF_disgust\YAF_bean_disgust.wav,Say the word bean,1
YAF_disgust\YAF_beg_disgust.wav,Say the word beg,1
YAF_disgust\YAF_bite_disgust.wav,Say the word bite,1
YAF_disgust\YAF_boat_disgust.wav,Say the word boat,1
YAF_disgust\YAF_bone_disgust.wav,Say the word bone,1
YAF_disgust\YAF_book_disgust.wav,Say the word book,1
YAF_disgust\YAF_bought_disgust.wav,Say the word bought,1
YAF_disgust\YAF_burn_disgust.wav,Say the word burn,1
YAF_disgust\YAF_cab_disgust.wav,Say the word cab,1
YAF_disgust\YAF_calm_disgust.wav,Say the word calm,1
YAF_disgust\YAF_came_disgust.wav,Say the word came,1
YAF_disgust\YAF_cause_disgust.wav,Say the word cause,1
YAF_disgust\YAF_chain_disgust.wav,Say the word chain,1
YAF_disgust\YAF_chair_disgust.wav,Say the word chair,1
YAF_disgust\YAF_chalk_disgust.wav,Say the word chalk,1
YAF_disgust\YAF_chat_disgust.wav,Say the word chat,1
YAF_disgust\YAF_check_disgust.wav,Say the word check,1
YAF_disgust\YAF_cheek_disgust.wav,Say the word cheek,1
YAF_disgust\YAF_chief_disgust.wav,Say the word chief,1
YAF_disgust\YAF_choice_disgust.wav,Say the word choice,1
YAF_disgust\YAF_cool_disgust.wav,Say the word cool,1
YAF_disgust\YAF_dab_disgust.wav,Say the word dab,1
YAF_disgust\YAF_date_disgust.wav,Say the word date,1
YAF_disgust\YAF_dead_disgust.wav,Say the word dead,1
YAF_disgust\YAF_death_disgust.wav,Say the word death,1
YAF_disgust\YAF_deep_disgust.wav,Say the word deep,1
YAF_disgust\YAF_dime_disgust.wav,Say the word dime,1
YAF_disgust\YAF_dip_disgust.wav,Say the word dip,1
YAF_disgust\YAF_ditch_disgust.wav,Say the word ditch,1
YAF_disgust\YAF_dodge_disgust.wav,Say the word dodge,1
YAF_disgust\YAF_dog_disgust.wav,Say the word dog,1
YAF_disgust\YAF_doll_disgust.wav,Say the word doll,1
YAF_disgust\YAF_door_disgust.wav,Say the word door,1
YAF_disgust\YAF_fail_disgust.wav,Say the word fail,1
YAF_disgust\YAF_fall_disgust.wav,Say the word fall,1
YAF_disgust\YAF_far_disgust.wav,Say the word far,1
YAF_disgust\YAF_fat_disgust.wav,Say the word fat,1
YAF_disgust\YAF_fit_disgust.wav,Say the word fit,1
YAF_disgust\YAF_five_disgust.wav,Say the word five,1
YAF_disgust\YAF_food_disgust.wav,Say the word food,1
YAF_disgust\YAF_gap_disgust.wav,Say the word gap,1
YAF_disgust\YAF_gas_disgust.wav,Say the word gas,1
YAF_disgust\YAF_gaze_disgust.wav,Say the word gaze,1
YAF_disgust\YAF_germ_disgust.wav,Say the word germ,1
YAF_disgust\YAF_get_disgust.wav,Say the word get,1
YAF_disgust\YAF_gin_disgust.wav,Say the word gin,1
YAF_disgust\YAF_goal_disgust.wav,Say the word goal,1
YAF_disgust\YAF_good_disgust.wav,Say the word good,1
YAF_disgust\YAF_goose_disgust.wav,Say the word goose,1
YAF_disgust\YAF_gun_disgust.wav,Say the word gun,1
YAF_disgust\YAF_half_disgust.wav,Say the word half,1
YAF_disgust\YAF_hall_disgust.wav,Say the word hall,1
YAF_disgust\YAF_hash_disgust.wav,Say the word hash,1
YAF_disgust\YAF_hate_disgust.wav,Say the word hate,1
YAF_disgust\YAF_have_disgust.wav,Say the word have,1
YAF_disgust\YAF_haze_disgust.wav,Say the word haze,1
YAF_disgust\YAF_hire_disgust.wav,Say the word hire,1
YAF_disgust\YAF_hit_disgust.wav,Say the word hit,1
YAF_disgust\YAF_hole_disgust.wav,Say the word hole,1
YAF_disgust\YAF_home_disgust.wav,Say the word home,1
YAF_disgust\YAF_hurl_disgust.wav,Say the word hurl,1
YAF_disgust\YAF_hush_disgust.wav,Say the word hush,1
YAF_disgust\YAF_jail_disgust.wav,Say the word jail,1
YAF_disgust\YAF_jar_disgust.wav,Say the word jar,1
YAF_disgust\YAF_join_disgust.wav,Say the word join,1
YAF_disgust\YAF_judge_disgust.wav,Say the word judge,1
YAF_disgust\YAF_jug_disgust.wav,Say the word jug,1
YAF_disgust\YAF_juice_disgust.wav,Say the word juice,1
YAF_disgust\YAF_keen_disgust.wav,Say the word keen,1
YAF_disgust\YAF_keep_disgust.wav,Say the word keep,1
YAF_disgust\YAF_keg_disgust.wav,Say the word keg,1
YAF_disgust\YAF_kick_disgust.wav,Say the word kick,1
YAF_disgust\YAF_kill_disgust.wav,Say the word kill,1
YAF_disgust\YAF_king_disgust.wav,Say the word king,1
YAF_disgust\YAF_kite_disgust.wav,Say the word kite,1
YAF_disgust\YAF_knock_disgust.wav,Say the word knock,1
YAF_disgust\YAF_late_disgust.wav,Say the word late,1
YAF_disgust\YAF_laud_disgust.wav,Say the word laud,1
YAF_disgust\YAF_lean_disgust.wav,Say the word lean,1
YAF_disgust\YAF_learn_disgust.wav,Say the word learn,1
YAF_disgust\YAF_lease_disgust.wav,Say the word lease,1
YAF_disgust\YAF_lid_disgust.wav,Say the word lid,1
YAF_disgust\YAF_life_disgust.wav,Say the word life,1
YAF_disgust\YAF_limb_disgust.wav,Say the word limb,1
YAF_disgust\YAF_live_disgust.wav,Say the word live,1
YAF_disgust\YAF_loaf_disgust.wav,Say the word loaf,1
YAF_disgust\YAF_long_disgust.wav,Say the word long,1
YAF_disgust\YAF_lore_disgust.wav,Say the word lore,1
YAF_disgust\YAF_lose_disgust.wav,Say the word lose,1
YAF_disgust\YAF_lot_disgust.wav,Say the word lot,1
YAF_disgust\YAF_love_disgust.wav,Say the word love,1
YAF_disgust\YAF_luck_disgust.wav,Say the word luck,1
YAF_disgust\YAF_make_disgust.wav,Say the word make,1
YAF_disgust\YAF_match_disgust.wav,Say the word match,1
YAF_disgust\YAF_merge_disgust.wav,Say the word merge,1
YAF_disgust\YAF_mess_disgust.wav,Say the word mess,1
YAF_disgust\YAF_met_disgust.wav,Say the word met,1
YAF_disgust\YAF_mill_disgust.wav,Say the word mill,1
YAF_disgust\YAF_mob_disgust.wav,Say the word mob,1
YAF_disgust\YAF_mode_disgust.wav,Say the word mode,1
YAF_disgust\YAF_mood_disgust.wav,Say the word mood,1
YAF_disgust\YAF_moon_disgust.wav,Say the word moon,1
YAF_disgust\YAF_mop_disgust.wav,Say the word mop,1
YAF_disgust\YAF_mouse_disgust.wav,Say the word mouse,1
YAF_disgust\YAF_nag_disgust.wav,Say the word nag,1
YAF_disgust\YAF_name_disgust.wav,Say the word name,1
YAF_disgust\YAF_near_disgust.wav,Say the word near,1
YAF_disgust\YAF_neat_disgust.wav,Say the word neat,1
YAF_disgust\YAF_nice_disgust.wav,Say the word nice,1
YAF_disgust\YAF_note_disgust.wav,Say the word note,1
YAF_disgust\YAF_numb_disgust.wav,Say the word numb,1
YAF_disgust\YAF_pad_disgust.wav,Say the word pad,1
YAF_disgust\YAF_page_disgust.wav,Say the word page,1
YAF_disgust\YAF_pain_disgust.wav,Say the word pain,1
YAF_disgust\YAF_pass_disgust.wav,Say the word pass,1
YAF_disgust\YAF_pearl_disgust.wav,Say the word pearl,1
YAF_disgust\YAF_peg_disgust.wav,Say the word peg,1
YAF_disgust\YAF_perch_disgust.wav,Say the word perch,1
YAF_disgust\YAF_phone_disgust.wav,Say the word phone,1
YAF_disgust\YAF_pick_disgust.wav,Say the word pick,1
YAF_disgust\YAF_pike_disgust.wav,Say the word pike,1
YAF_disgust\YAF_pole_disgust.wav,Say the word pole,1
YAF_disgust\YAF_pool_disgust.wav,Say the word pool,1
YAF_disgust\YAF_puff_disgust.wav,Say the word puff,1
YAF_disgust\YAF_rag_disgust.wav,Say the word rag,1
YAF_disgust\YAF_raid_disgust.wav,Say the word raid,1
YAF_disgust\YAF_rain_disgust.wav,Say the word rain,1
YAF_disgust\YAF_raise_disgust.wav,Say the word raise,1
YAF_disgust\YAF_rat_disgust.wav,Say the word rat,1
YAF_disgust\YAF_reach_disgust.wav,Say the word reach,1
YAF_disgust\YAF_read_disgust.wav,Say the word read,1
YAF_disgust\YAF_red_disgust.wav,Say the word red,1
YAF_disgust\YAF_ring_disgust.wav,Say the word ring,1
YAF_disgust\YAF_ripe_disgust.wav,Say the word ripe,1
YAF_disgust\YAF_road_disgust.wav,Say the word road,1
YAF_disgust\YAF_room_disgust.wav,Say the word room,1
YAF_disgust\YAF_rose_disgust.wav,Say the word rose,1
YAF_disgust\YAF_rot_disgust.wav,Say the word rot,1
YAF_disgust\YAF_rough_disgust.wav,Say the word rough,1
YAF_disgust\YAF_rush_disgust.wav,Say the word rush,1
YAF_disgust\YAF_said_disgust.wav,Say the word said,1
YAF_disgust\YAF_sail_disgust.wav,Say the word sail,1
YAF_disgust\YAF_search_disgust.wav,Say the word search,1
YAF_disgust\YAF_seize_disgust.wav,Say the word seize,1
YAF_disgust\YAF_sell_disgust.wav,Say the word sell,1
YAF_disgust\YAF_shack_disgust.wav,Say the word shack,1
YAF_disgust\YAF_shall_disgust.wav,Say the word shall,1
YAF_disgust\YAF_shawl_disgust.wav,Say the word shawl,1
YAF_disgust\YAF_sheep_disgust.wav,Say the word sheep,1
YAF_disgust\YAF_shirt_disgust.wav,Say the word shirt,1
YAF_disgust\YAF_should_disgust.wav,Say the word should,1
YAF_disgust\YAF_shout_disgust.wav,Say the word shout,1
YAF_disgust\YAF_size_disgust.wav,Say the word size,1
YAF_disgust\YAF_soap_disgust.wav,Say the word soap,1
YAF_disgust\YAF_soup_disgust.wav,Say the word soup,1
YAF_disgust\YAF_sour_disgust.wav,Say the word sour,1
YAF_disgust\YAF_south_disgust.wav,Say the word south,1
YAF_disgust\YAF_sub_disgust.wav,Say the word sub,1
YAF_disgust\YAF_such_disgust.wav,Say the word such,1
YAF_disgust\YAF_sure_disgust.wav,Say the word sure,1
YAF_disgust\YAF_take_disgust.wav,Say the word take,1
YAF_disgust\YAF_talk_disgust.wav,Say the word talk,1
YAF_disgust\YAF_tape_disgust.wav,Say the word tape,1
YAF_disgust\YAF_team_disgust.wav,Say the word team,1
YAF_disgust\YAF_tell_disgust.wav,Say the word tell,1
YAF_disgust\YAF_thin_disgust.wav,Say the word thin,1
YAF_disgust\YAF_third_disgust.wav,Say the word third,1
YAF_disgust\YAF_thought_disgust.wav,Say the word thought,1
YAF_disgust\YAF_thumb_disgust.wav,Say the word thumb,1
YAF_disgust\YAF_time_disgust.wav,Say the word time,1
YAF_disgust\YAF_tip_disgust.wav,Say the word tip,1
YAF_disgust\YAF_tire_disgust.wav,Say the word tire,1
YAF_disgust\YAF_ton_disgust.wav,Say the word ton,1
YAF_disgust\YAF_tool_disgust.wav,Say the word tool,1
YAF_disgust\YAF_tough_disgust.wav,Say the word tough,1
YAF_disgust\YAF_turn_disgust.wav,Say the word turn,1
YAF_disgust\YAF_vine_disgust.wav,Say the word vine,1
YAF_disgust\YAF_voice_disgust.wav,Say the word voice,1
YAF_disgust\YAF_void_disgust.wav,Say the word void,1
YAF_disgust\YAF_vote_disgust.wav,Say the word vote,1
YAF_disgust\YAF_wag_disgust.wav,Say the word wag,1
YAF_disgust\YAF_walk_disgust.wav,Say the word walk,1
YAF_disgust\YAF_wash_disgust.wav,Say the word wash,1
YAF_disgust\YAF_week_disgust.wav,Say the word week,1
YAF_disgust\YAF_wheat_disgust.wav,Say the word wheat,1
YAF_disgust\YAF_when_disgust.wav,Say the word when,1
YAF_disgust\YAF_which_disgust.wav,Say the word which,1
YAF_disgust\YAF_whip_disgust.wav,Say the word whip,1
YAF_disgust\YAF_white_disgust.wav,Say the word white,1
YAF_disgust\YAF_wife_disgust.wav,Say the word wife,1
YAF_disgust\YAF_wire_disgust.wav,Say the word wire,1
YAF_disgust\YAF_witch_disgust.wav,Say the word witch,1
YAF_disgust\YAF_yearn_disgust.wav,Say the word yearn,1
YAF_disgust\YAF_yes_disgust.wav,Say the word yes,1
YAF_disgust\YAF_young_disgust.wav,Say the word young,1
YAF_disgust\YAF_youth_disgust.wav,Say the word youth,1
YAF_fear\YAF_back_fear.wav,Say the word back,2
YAF_fear\YAF_bar_fear.wav,Say the word bar,2
YAF_fear\YAF_base_fear.wav,Say the word base,2
YAF_fear\YAF_bath_fear.wav,Say the word bath,2
YAF_fear\YAF_bean_fear.wav,Say the word bean,2
YAF_fear\YAF_beg_fear.wav,Say the word beg,2
YAF_fear\YAF_bite_fear.wav,Say the word bite,2
YAF_fear\YAF_boat_fear.wav,Say the word boat,2
YAF_fear\YAF_bone_fear.wav,Say the word bone,2
YAF_fear\YAF_book_fear.wav,Say the word book,2
YAF_fear\YAF_bought_fear.wav,Say the word bought,2
YAF_fear\YAF_burn_fear.wav,Say the word burn,2
YAF_fear\YAF_cab_fear.wav,Say the word cab,2
YAF_fear\YAF_calm_fear.wav,Say the word calm,2
YAF_fear\YAF_came_fear.wav,Say the word came,2
YAF_fear\YAF_cause_fear.wav,Say the word cause,2
YAF_fear\YAF_chain_fear.wav,Say the word chain,2
YAF_fear\YAF_chair_fear.wav,Say the word chair,2
YAF_fear\YAF_chalk_fear.wav,Say the word chalk,2
YAF_fear\YAF_chat_fear.wav,Say the word chat,2
YAF_fear\YAF_check_fear.wav,Say the word check,2
YAF_fear\YAF_cheek_fear.wav,Say the word cheek,2
YAF_fear\YAF_chief_fear.wav,Say the word chief,2
YAF_fear\YAF_choice_fear.wav,Say the word choice,2
YAF_fear\YAF_cool_fear.wav,Say the word cool,2
YAF_fear\YAF_dab_fear.wav,Say the word dab,2
YAF_fear\YAF_date_fear.wav,Say the word date,2
YAF_fear\YAF_dead_fear.wav,Say the word dead,2
YAF_fear\YAF_death_fear.wav,Say the word death,2
YAF_fear\YAF_deep_fear.wav,Say the word deep,2
YAF_fear\YAF_dime_fear.wav,Say the word dime,2
YAF_fear\YAF_dip_fear.wav,Say the word dip,2
YAF_fear\YAF_ditch_fear.wav,Say the word ditch,2
YAF_fear\YAF_dodge_fear.wav,Say the word dodge,2
YAF_fear\YAF_dog_fear.wav,Say the word dog,2
YAF_fear\YAF_doll_fear.wav,Say the word doll,2
YAF_fear\YAF_door_fear.wav,Say the word door,2
YAF_fear\YAF_fail_fear.wav,Say the word fail,2
YAF_fear\YAF_fall_fear.wav,Say the word fall,2
YAF_fear\YAF_far_fear.wav,Say the word far,2
YAF_fear\YAF_fat_fear.wav,Say the word fat,2
YAF_fear\YAF_fit_fear.wav,Say the word fit,2
YAF_fear\YAF_five_fear.wav,Say the word five,2
YAF_fear\YAF_food_fear.wav,Say the word food,2
YAF_fear\YAF_gap_fear.wav,Say the word gap,2
YAF_fear\YAF_gas_fear.wav,Say the word gas,2
YAF_fear\YAF_gaze_fear.wav,Say the word gaze,2
YAF_fear\YAF_germ_fear.wav,Say the word germ,2
YAF_fear\YAF_get_fear.wav,Say the word get,2
YAF_fear\YAF_gin_fear.wav,Say the word gin,2
YAF_fear\YAF_goal_fear.wav,Say the word goal,2
YAF_fear\YAF_good_fear.wav,Say the word good,2
YAF_fear\YAF_goose_fear.wav,Say the word goose,2
YAF_fear\YAF_gun_fear.wav,Say the word gun,2
YAF_fear\YAF_half_fear.wav,Say the word half,2
YAF_fear\YAF_hall_fear.wav,Say the word hall,2
YAF_fear\YAF_hash_fear.wav,Say the word hash,2
YAF_fear\YAF_hate_fear.wav,Say the word hate,2
YAF_fear\YAF_have_fear.wav,Say the word have,2
YAF_fear\YAF_haze_fear.wav,Say the word haze,2
YAF_fear\YAF_hire_fear.wav,Say the word hire,2
YAF_fear\YAF_hit_fear.wav,Say the word hit,2
YAF_fear\YAF_hole_fear.wav,Say the word hole,2
YAF_fear\YAF_home_fear.wav,Say the word home,2
YAF_fear\YAF_hurl_fear.wav,Say the word hurl,2
YAF_fear\YAF_hush_fear.wav,Say the word hush,2
